round,strategy,seed,top_10_ratio_intersection_pred,best_value_pred,normalized_predictions_pred,top_10_ratio_intersection_true,best_value_true,normalized_predictions_true
17,random,999,0.11740054233269573,9119.613,"[0.05916415 0.04573784 0.05500639 0.05620558 0.50212798 0.04318852
 0.06222356 0.03965723]",0.16527523217147466,15979.7,"[0.06149181 0.04137611 0.04727471 0.04542854 0.87984592 0.03866439
 0.0610238  0.04025508]"
18,random,999,0.11158673923776094,4645.9355,"[0.25580627 0.06182366 0.05214645 0.25580627 0.04410016 0.04668787
 0.06182366 0.0423648 ]",0.17134113461914224,9555.68,"[0.42051258 0.06156835 0.05114489 0.52613792 0.04450518 0.0599727
 0.0531568  0.0429679 ]"
19,random,999,0.16140444562744674,9500.73,"[0.20021156 0.05809413 0.14076115 0.05081723 0.06208418 0.06016416
 0.52311238 0.09165153]",0.19191187649084945,12868.29,"[0.12779809 0.05899428 0.19447052 0.04358513 0.05399922 0.0642217
 0.70853098 0.15963447]"
20,random,999,0.2608782322590193,9677.971,"[0.04292941 0.37109779 0.53287127 0.53287127 0.04833973 0.05824381
 0.28974555 0.04228341]",0.3402714973731819,16415.85,"[0.05565543 0.23600686 0.84615402 0.90386044 0.03790676 0.06302909
 0.30692773 0.05266456]"
1,log_likelihood,42,0.08028179301612338,1524.676,"[0.06668315 0.06916639 0.06863093 0.06900797 0.06891079 0.08377875
 0.08022949 0.08394901]",0.16372672849280315,6438.58,"[0.09073926 0.04573743 0.06344975 0.05100559 0.06762167 0.28585123
 0.24505876 0.35450968]"
2,log_likelihood,42,0.17081707748274838,5885.9175,"[0.32407996 0.23680014 0.12324265 0.12198636 0.11547665 0.12229155
 0.12197113 0.09026411]",0.06823823903931046,2926.84,"[0.16115248 0.04970452 0.05869475 0.0374861  0.03974137 0.0599727
 0.04142401 0.05361765]"
3,log_likelihood,42,0.08089012856590126,1975.2876,"[0.0425746  0.10234732 0.0428982  0.040124   0.04189638 0.10875978
 0.10795152 0.10827814]",0.23356805557236104,8796.24,"[0.04648405 0.432829   0.04721139 0.04075999 0.04056948 0.42051258
 0.48432298 0.20486589]"
4,log_likelihood,42,0.20566595339138707,6635.638,"[0.36535975 0.35101495 0.053377   0.07702157 0.21029914 0.05326221
 0.21029914 0.191742  ]",0.2104248103938448,14566.41,"[0.12379136 0.06432301 0.06126717 0.05915781 0.80202985 0.07466607
 0.28266599 0.07946898]"
5,log_likelihood,42,0.23968283194202866,7839.8613,"[0.43166455 0.06105543 0.43166455 0.07865647 0.16912812 0.07933011
 0.07935686 0.43166455]",0.3586316849145657,17792.84,"[0.5709195  0.05558936 0.97967782 0.07244384 0.06827468 0.06310122
 0.04839794 0.77881315]"
6,log_likelihood,42,0.6571712734881975,10971.042,"[0.60406807 0.60406807 0.60406807 0.60406807 0.60406807 0.60406807
 0.60406807 0.60406807]",0.6904701604891047,18161.93,"[0.93845588 0.70853098 0.28774475 0.87984592 0.59786983 0.1233239
 1.         0.54163847]"
7,log_likelihood,42,0.5793469086524945,11288.697,"[0.62155824 0.62155824 0.62155824 0.2450585  0.62155824 0.62155824
 0.62155824 0.28585098]",0.5210368578767586,16415.85,"[0.23294606 0.13665012 0.84615402 0.13874627 0.90386044 0.5681753
 0.81047003 0.19447052]"
8,log_likelihood,42,0.38880986172965076,11078.853,"[0.09073893 0.19190266 0.61000414 0.04573732 0.61000414 0.61000414
 0.09073893 0.61000414]",0.3394948120746539,14916.64,"[0.06369312 0.20021165 0.23770491 0.04941435 0.48554807 0.57012663
 0.06848116 0.82131359]"
9,log_likelihood,42,0.3055363909464806,10832.655,"[0.59644847 0.2401597  0.59644847 0.59644847 0.05100574 0.07430436
 0.04438662 0.04757645]",0.22593934819353773,16893.76,"[0.11300891 0.24967005 0.13495867 0.93017427 0.04391384 0.10619301
 0.0409114  0.04262708]"
10,log_likelihood,42,0.32443041742825207,10421.523,"[0.16115231 0.57381145 0.35450947 0.57381145 0.35450947 0.25476857
 0.04970478 0.06344906]",0.19261960129964995,5689.94,"[0.10890087 0.31328939 0.21187231 0.26836025 0.30692773 0.10600801
 0.04993522 0.05114489]"
11,log_likelihood,42,0.2754810932912181,10067.07,"[0.13502619 0.55429518 0.0435178  0.24333045 0.55429518 0.19467275
 0.24333045 0.05729718]",0.22857646920136176,12773.58,"[0.15963447 0.70331622 0.04450518 0.30373534 0.10332217 0.12779809
 0.17652144 0.06201654]"
12,log_likelihood,42,0.4057144475767599,9890.16,"[0.54455447 0.04981955 0.0676218  0.54455447 0.54455447 0.14322937
 0.54455447 0.54455447]",0.2274447983634216,11905.41,"[0.16878162 0.05828455 0.0610238  0.06519296 0.65551458 0.18825808
 0.10336016 0.37211188]"
13,log_likelihood,42,0.2545283661823869,9205.149,"[0.50683762 0.08227651 0.06432309 0.04592659 0.05264098 0.10600798
 0.50683762 0.50683762]",0.28857261939404383,15947.53,"[0.18968579 0.06035152 0.06037519 0.05071322 0.05657659 0.10431766
 0.72193979 0.87807463]"
14,log_likelihood,42,0.14660693710816816,9330.513,"[0.10516311 0.05362531 0.05886992 0.17795374 0.51374015 0.04371514
 0.07789163 0.04712302]",0.07948126976193493,3607.93,"[0.06975745 0.05673461 0.04998753 0.06478827 0.19865345 0.04917759
 0.05399481 0.04137611]"
15,log_likelihood,42,0.2674040854024825,9187.441,"[0.50586262 0.24205019 0.50586262 0.50586262 0.04745962 0.0459735
 0.05664968 0.05664968]",0.2234054807311364,15566.93,"[0.11328311 0.06304947 0.43412402 0.85711871 0.04324045 0.0456609
 0.04043017 0.04591748]"
16,log_likelihood,42,0.14815860369882355,5286.996,"[0.0446264  0.0446264  0.04605339 0.15448648 0.29110321 0.06300677
 0.15448648 0.29110321]",0.08141980079238824,3204.23,"[0.04434826 0.04405754 0.04268654 0.06909123 0.09076293 0.06201158
 0.0693412  0.17642563]"
17,log_likelihood,42,0.12206442627809547,7637.3164,"[0.0452111  0.05424736 0.09336135 0.09336135 0.06275783 0.05424736
 0.07390864 0.42051238]",0.10131464001396402,6095.98,"[0.04153964 0.04803289 0.04314464 0.07276815 0.06144171 0.072081
 0.07036862 0.33564605]"
18,log_likelihood,42,0.2243986023359741,8796.233,"[0.06249495 0.21221575 0.04592149 0.15532055 0.0521578  0.48432261
 0.43282837 0.20486569]",0.17491053256246938,6294.92,"[0.0531568  0.17416431 0.04336488 0.15287913 0.05036084 0.34659973
 0.31955855 0.14612984]"
19,log_likelihood,42,0.19733040508761895,7545.575,"[0.22810022 0.12379147 0.12606352 0.04447718 0.07919981 0.37807933
 0.05590722 0.41546109]",0.20236279752744973,8563.74,"[0.19283633 0.09229801 0.09696492 0.04219155 0.08214105 0.47152147
 0.05423322 0.45589924]"
20,log_likelihood,42,0.27783578679119253,7790.3955,"[0.37619398 0.06093839 0.37619398 0.40922654 0.10804462 0.17549749
 0.42894095 0.10804462]",0.2883747978806233,9555.68,"[0.36183654 0.06243555 0.29804487 0.52613792 0.12000377 0.19038781
 0.4714097  0.09032355]"
1,log_likelihood,123,0.07598891654055609,1549.6522,"[0.0570646  0.05322555 0.07873881 0.05690593 0.06156829 0.08526431
 0.08069688 0.0853242 ]",0.15790274932668807,6438.58,"[0.04573743 0.06344975 0.04791231 0.05100559 0.06762167 0.28585123
 0.24505876 0.35450968]"
2,log_likelihood,123,0.1988445168513156,5900.5674,"[0.32401417 0.32488658 0.23499251 0.1177711  0.11671999 0.11639547
 0.11077577 0.11665831]",0.07741919388017811,2926.84,"[0.16115248 0.1152796  0.04970452 0.05869475 0.04727471 0.0374861
 0.03974137 0.0599727 ]"
3,log_likelihood,123,0.0601071257300359,1810.6082,"[0.04823432 0.07779146 0.03790685 0.0943564  0.03869428 0.03910215
 0.00622304 0.0996925 ]",0.15277077107920758,7861.01,"[0.04142401 0.05361765 0.04648405 0.432829   0.04721139 0.04075999
 0.04056948 0.42051258]"
4,log_likelihood,123,0.24902114384771804,7606.9023,"[0.41625876 0.41883777 0.19865335 0.19865335 0.10705766 0.19865335
 0.09442303 0.19865335]",0.45271872650027184,16549.64,"[0.48432298 0.12379136 0.80202985 0.91122695 0.07466607 0.28266599
 0.07946898 0.5709195 ]"
5,log_likelihood,123,0.232794533770783,10045.351,"[0.07455729 0.07564115 0.55309929 0.08382265 0.0773325  0.55309929
 0.07849013 0.21582484]",0.19746151121140326,17792.84,"[0.05558936 0.04965882 0.97967782 0.05266456 0.07244384 0.12799025
 0.04839794 0.06562133]"
6,log_likelihood,123,0.6019500592625934,10049.16,"[0.55330905 0.55330905 0.55330905 0.55330905 0.55330905 0.55330905
 0.55330905 0.55330905]",0.6687605597153815,18161.93,"[0.77881315 0.70853098 0.28774475 0.87984592 0.59786983 0.1233239
 1.         0.54163847]"
7,log_likelihood,123,0.43665348284616434,10644.016,"[0.58606192 0.58606192 0.58606192 0.24505866 0.58606192 0.28585103
 0.09073885 0.24505866]",0.36944477955465393,16415.85,"[0.23294606 0.13665012 0.84615402 0.13874627 0.90386044 0.19447052
 0.06369312 0.20021165]"
8,log_likelihood,123,0.439829556568477,10429.293,"[0.57423924 0.04573687 0.57423924 0.57423924 0.07721683 0.57423924
 0.57423924 0.24016067]",0.35292698268670913,14916.64,"[0.23770491 0.04941435 0.48554807 0.57012663 0.06848116 0.82131359
 0.11300891 0.24967005]"
9,log_likelihood,123,0.2072984915525572,9942.329,"[0.5474269  0.5474269  0.05100562 0.07430472 0.04791243 0.04757593
 0.16115223 0.04757593]",0.19848558571520822,16893.76,"[0.13495867 0.93017427 0.04391384 0.10619301 0.0409114  0.04262708
 0.10890087 0.05189537]"
10,log_likelihood,123,0.37015850845603865,9921.561,"[0.35450947 0.54628338 0.35450947 0.19467237 0.13502686 0.54628338
 0.54628338 0.04441235]",0.3387021033832901,12773.58,"[0.21187231 0.26836025 0.30692773 0.24130585 0.15963447 0.55474225
 0.70331622 0.04450518]"
11,log_likelihood,123,0.20387622020101934,9851.15,"[0.24333077 0.04444313 0.11527973 0.0474595  0.54240658 0.20633057
 0.24333077 0.05663376]",0.13246299255160823,5516.42,"[0.30373534 0.04643064 0.10800449 0.04624509 0.10332217 0.12779809
 0.17652144 0.06201654]"
12,log_likelihood,123,0.4267024481445571,9585.328,"[0.52777035 0.06459481 0.52777035 0.52777035 0.29110369 0.14322946
 0.52777035 0.52777035]",0.2852489633913095,11905.41,"[0.28451437 0.0610238  0.06519296 0.65551458 0.36761787 0.18825808
 0.10336016 0.37211188]"
13,log_likelihood,123,0.17866784971219593,8984.354,"[0.49468055 0.08227654 0.15448591 0.06340406 0.04741781 0.04970432
 0.11164218 0.31023236]",0.11788447547079126,4233.07,"[0.18968579 0.06035152 0.11177612 0.06037519 0.05071322 0.05657659
 0.10431766 0.2330738 ]"
14,log_likelihood,123,0.14524428770537948,8830.481,"[0.48620832 0.1092006  0.05314061 0.05797935 0.19062426 0.04493965
 0.07789155 0.04807735]",0.1506422804804167,13111.82,"[0.72193979 0.06975745 0.05673461 0.04998753 0.06478827 0.04917759
 0.05399481 0.04137611]"
15,log_likelihood,123,0.2286924001332308,8946.189,"[0.49257923 0.24204965 0.24204965 0.49257923 0.07390883 0.04696081
 0.04578728 0.04578728]",0.12808636003743068,7884.53,"[0.11328311 0.06304947 0.12683178 0.43412402 0.0705349  0.0456609
 0.04434826 0.04405754]"
16,log_likelihood,123,0.14857885800657794,5354.132,"[0.04705464 0.14594423 0.29479972 0.06264723 0.14594423 0.29479972
 0.04705464 0.05433829]",0.08157846233172893,3204.23,"[0.04268654 0.06909123 0.09076293 0.06201158 0.0693412  0.17642563
 0.04153964 0.04803289]"
17,log_likelihood,123,0.15431505071729545,7637.327,"[0.09933989 0.06251999 0.07342649 0.42051297 0.06251999 0.20001848
 0.04677483 0.16965144]",0.13106446483485246,6095.98,"[0.07276815 0.06144171 0.07036862 0.33564605 0.0531568  0.17416431
 0.04336488 0.15287913]"
18,log_likelihood,123,0.19294895011248425,8796.23,"[0.05638112 0.48432245 0.04533485 0.29118908 0.24874168 0.12379074
 0.1240224  0.04507824]",0.13683161336936794,6294.92,"[0.05036084 0.34659973 0.03881746 0.14612984 0.19283633 0.09229801
 0.09696492 0.04219155]"
19,log_likelihood,123,0.2148892463274384,7861.0156,"[0.09402543 0.37807933 0.05276244 0.43282931 0.06102867 0.06432261
 0.43282931 0.06432261]",0.19676733889841244,8563.74,"[0.08214105 0.47152147 0.05423322 0.36183654 0.06243555 0.05833741
 0.29804487 0.05838917]"
20,log_likelihood,123,0.23901778392381387,7545.6035,"[0.10804555 0.14613143 0.41546265 0.10804555 0.36423714 0.14613143
 0.40922646 0.06035015]",0.23683218541946732,8561.71,"[0.12000377 0.19038781 0.4714097  0.09032355 0.44132479 0.18264028
 0.18364954 0.06181887]"
1,log_likelihood,456,0.24174903475998788,4910.7285,"[0.26779308 0.25933252 0.27038583 0.26043695 0.26009597 0.15993976
 0.13990196 0.15982854]",0.16402248737925704,6438.58,"[0.09073926 0.06344975 0.04791231 0.05100559 0.06762167 0.28585123
 0.24505876 0.35450968]"
2,log_likelihood,456,0.1646731926123908,5889.479,"[0.32145871 0.32427605 0.07208085 0.06870972 0.08079001 0.08273612
 0.1781049  0.08277691]",0.07741919388017811,2926.84,"[0.16115248 0.1152796  0.04970452 0.05869475 0.04727471 0.0374861
 0.03974137 0.0599727 ]"
3,log_likelihood,456,0.17460058005730328,9555.674,"[0.12986656 0.04255299 0.04085675 0.4218605  0.03969345 0.0410708
 0.04189618 0.52613758]",0.15346599165154282,7861.01,"[0.05361765 0.04653635 0.04648405 0.432829   0.04721139 0.04075999
 0.04056948 0.42051258]"
4,log_likelihood,456,0.5498626257065119,16893.777,"[0.47066773 0.47001002 0.47292402 0.40116645 0.19565035 0.17267581
 0.93017523 0.93017523]",0.3686632273377412,16549.64,"[0.48432298 0.20486589 0.12379136 0.06432301 0.06126717 0.05915781
 0.80202985 0.91122695]"
5,log_likelihood,456,0.3192842946992161,16003.285,"[0.88114452 0.12317816 0.05960262 0.06129383 0.88114452 0.11949875
 0.10021771 0.12179433]",0.2245010614973624,17792.84,"[0.28266599 0.07946898 0.05558936 0.04965882 0.97967782 0.07244384
 0.06827468 0.06310122]"
6,log_likelihood,456,0.6740208725170181,14187.271,"[0.07123738 0.19828513 0.7811544  0.7811544  0.7811544  0.7811544
 0.7811544  0.7811544 ]",0.5058877133342543,17044.17,"[0.04839794 0.06562133 0.77881315 0.93845588 0.28774475 0.87984592
 0.59786983 0.1233239 ]"
7,log_likelihood,456,0.683386005120777,12402.671,"[0.68289388 0.68289388 0.68289388 0.68289388 0.24505866 0.68289388
 0.68289388 0.68289388]",0.6445917425197113,18161.93,"[1.         0.23294606 0.13665012 0.84615402 0.13874627 0.91350809
 0.90386044 0.5681753 ]"
8,log_likelihood,456,0.516826603775399,12222.094,"[0.67295126 0.67295126 0.28585232 0.09074278 0.67295126 0.05916104
 0.67295126 0.67295126]",0.35652513288633964,14719.7,"[0.81047003 0.21029924 0.19447052 0.06369312 0.23770491 0.04941435
 0.48554807 0.57012663]"
9,log_likelihood,456,0.22040503841623413,11392.496,"[0.07721643 0.62727343 0.62727343 0.06344231 0.0510053  0.07721643
 0.04791273 0.04942037]",0.08303846297146664,2451.11,"[0.06848116 0.11300891 0.13495867 0.06053376 0.04391384 0.10619301
 0.0409114  0.04262708]"
10,log_likelihood,456,0.30820436306916144,10661.222,"[0.16115329 0.58700929 0.04602243 0.35451216 0.58700929 0.35451216
 0.11527923 0.06089962]",0.19272165683439338,5689.94,"[0.10890087 0.31328939 0.05189537 0.21187231 0.26836025 0.30692773
 0.10600801 0.04993522]"
11,log_likelihood,456,0.23411486087247407,10262.758,"[0.06199192 0.19190274 0.13502654 0.56506978 0.04441229 0.11064351
 0.04745962 0.56506978]",0.19846237425829666,12773.58,"[0.05114489 0.24130585 0.15963447 0.70331622 0.04643064 0.10800449
 0.04624509 0.10332217]"
12,log_likelihood,456,0.2542156140292173,10060.147,"[0.24016164 0.05837674 0.04705506 0.55391401 0.55391401 0.05724106
 0.06762228 0.29110356]",0.16590658379946932,6676.65,"[0.17652144 0.06201654 0.04124286 0.16878162 0.28451437 0.05828455
 0.0610238  0.36761787]"
13,log_likelihood,456,0.2720498573334008,9676.691,"[0.53280083 0.53280083 0.53280083 0.08227653 0.14322918 0.06432291
 0.06432291 0.04797927]",0.13734069303240584,6758.27,"[0.10336016 0.37211188 0.18968579 0.06035152 0.11177612 0.06037519
 0.06156835 0.05071322]"
14,log_likelihood,456,0.2597213739485061,9178.18,"[0.05750154 0.10976412 0.50535266 0.50535266 0.10976412 0.05750154
 0.05928586 0.50535266]",0.2904774563741417,15947.53,"[0.05657659 0.10431766 0.72193979 0.87807463 0.06975745 0.05673461
 0.04998753 0.19865345]"
15,log_likelihood,456,0.2507474667072084,9316.9,"[0.04508457 0.07789139 0.04866213 0.51299066 0.21894771 0.20837034
 0.21894771 0.51299066]",0.13567470943149484,7884.53,"[0.04917759 0.05399481 0.04137611 0.11328311 0.06304947 0.11585443
 0.12683178 0.43412402]"
16,log_likelihood,456,0.11731478629481176,9094.033,"[0.50071954 0.04560213 0.07390891 0.04720524 0.05742646 0.04610811
 0.04610811 0.04560213]",0.1623112788752022,15566.93,"[0.85711871 0.04324045 0.0705349  0.0456609  0.04591748 0.04434826
 0.04405754 0.04268654]"
17,log_likelihood,456,0.15726551761893343,5634.4146,"[0.13536683 0.31023215 0.13536683 0.31023215 0.04472184 0.05721935
 0.10067384 0.06264752]",0.08559172323173925,3204.23,"[0.06909123 0.09076293 0.0693412  0.17642563 0.04153964 0.04803289
 0.07276815 0.06144171]"
18,log_likelihood,456,0.20385081804586852,8596.49,"[0.07342636 0.47332471 0.06240597 0.16934472 0.04694782 0.18524137
 0.05550843 0.43282853]",0.1631182888190502,6095.98,"[0.07036862 0.33564605 0.0531568  0.17416431 0.04336488 0.15287913
 0.05036084 0.31955855]"
19,log_likelihood,456,0.1282933140424163,4565.046,"[0.04547289 0.20486634 0.25135247 0.12379148 0.11331582 0.06432324
 0.04426748 0.09602215]",0.1014057637012588,3502.28,"[0.03881746 0.14612984 0.19283633 0.09229801 0.09696492 0.05431361
 0.04219155 0.08214105]"
20,log_likelihood,456,0.2583172796938478,8796.245,"[0.42743217 0.05590716 0.48432326 0.37619374 0.06086497 0.05931755
 0.37619374 0.05931755]",0.24759421485435013,8563.74,"[0.47152147 0.05423322 0.45589924 0.36183654 0.06243555 0.05833741
 0.29804487 0.05838917]"
1,log_likelihood,789,0.10616498045790007,2749.4014,"[0.0703687  0.05237027 0.10635659 0.05209696 0.05240777 0.15138267
 0.1445668  0.15114015]",0.16161381203284325,6438.58,"[0.09073926 0.04573743 0.04791231 0.05100559 0.06762167 0.28585123
 0.24505876 0.35450968]"
2,log_likelihood,789,0.23757277128682286,5906.954,"[0.32438986 0.32523824 0.24864774 0.17451779 0.1692376  0.16913366
 0.16639756 0.16944173]",0.07741919388017811,2926.84,"[0.16115248 0.1152796  0.04970452 0.05869475 0.04727471 0.0374861
 0.03974137 0.0599727 ]"
3,log_likelihood,789,0.10844803022840764,3707.2856,"[0.04884826 0.11449433 0.09550155 0.09451056 0.09507791 0.09572398
 0.04919794 0.20412399]",0.10023935055361871,7637.32,"[0.04142401 0.05361765 0.04653635 0.04648405 0.04721139 0.04075999
 0.04056948 0.42051258]"
4,log_likelihood,789,0.23125934860146036,6828.322,"[0.29425804 0.29765621 0.05378618 0.05990092 0.08475967 0.37596895
 0.37596895 0.15827919]",0.28098307198930034,16549.64,"[0.48432298 0.12379136 0.06432301 0.06126717 0.05915781 0.91122695
 0.28266599 0.07946898]"
5,log_likelihood,789,0.20550296719728461,8835.015,"[0.05962394 0.06079862 0.48645792 0.07789507 0.48645792 0.18256153
 0.07878358 0.07859866]",0.19924160532951826,17792.84,"[0.05558936 0.04965882 0.97967782 0.07244384 0.12799025 0.06827468
 0.06310122 0.04839794]"
6,log_likelihood,789,0.5094542168650613,9242.91,"[0.18388194 0.50891674 0.50891674 0.50891674 0.50891674 0.50891674
 0.50891674 0.50891674]",0.595658322442418,17044.17,"[0.06562133 0.77881315 0.93845588 0.70853098 0.28774475 0.87984592
 0.59786983 0.1233239 ]"
7,log_likelihood,789,0.5728504500581695,10293.737,"[0.56677552 0.56677552 0.56677552 0.56677552 0.24505847 0.56677552
 0.56677552 0.56677552]",0.677541079486691,18161.93,"[1.         0.23294606 0.13665012 0.84615402 0.13874627 0.91350809
 0.90386044 0.81047003]"
8,log_likelihood,789,0.3421951375052698,11089.38,"[0.28585195 0.08055409 0.19190283 0.61058378 0.0457363  0.61058378
 0.61058378 0.08055409]",0.25425126069658815,10354.6,"[0.19447052 0.06369312 0.20021165 0.23770491 0.04941435 0.48554807
 0.57012663 0.06848116]"
9,log_likelihood,789,0.3497748071715705,10664.251,"[0.58717609 0.58717609 0.58717609 0.05114485 0.05100579 0.0733204
 0.04791255 0.58717609]",0.22222214568265108,14916.64,"[0.82131359 0.11300891 0.13495867 0.06053376 0.04391384 0.10619301
 0.0409114  0.31328939]"
10,log_likelihood,789,0.3080024912501044,10014.368,"[0.04757659 0.35450947 0.55139339 0.35450947 0.04970487 0.19467226
 0.16115346 0.55139339]",0.25085467579375104,10075.19,"[0.05189537 0.21187231 0.26836025 0.30692773 0.04993522 0.24130585
 0.15963447 0.55474225]"
11,log_likelihood,789,0.2422708976883456,9839.208,"[0.54174903 0.04441194 0.24016024 0.04441194 0.11527898 0.04746055
 0.54174903 0.20633046]",0.20171976529533184,12773.58,"[0.70331622 0.04450518 0.30373534 0.04643064 0.10800449 0.04624509
 0.10332217 0.12779809]"
12,log_likelihood,789,0.3197920745674643,9677.001,"[0.05583964 0.04705458 0.53281788 0.53281788 0.04982069 0.06762192
 0.53281788 0.53281788]",0.18991786259081073,11905.41,"[0.06201654 0.04124286 0.16878162 0.28451437 0.05828455 0.0610238
 0.06519296 0.65551458]"
13,log_likelihood,789,0.23389897911407653,9180.265,"[0.29110342 0.16039343 0.50546746 0.50546746 0.07989474 0.0643231
 0.0643231  0.04901602]",0.14713023729836133,6676.65,"[0.36761787 0.18825808 0.10336016 0.18968579 0.06035152 0.06037519
 0.06156835 0.05071322]"
14,log_likelihood,789,0.22694169880935564,8827.883,"[0.05264168 0.11164177 0.31023185 0.48606524 0.48606524 0.11164177
 0.05264168 0.05789882]",0.2951582338495282,15947.53,"[0.05657659 0.10431766 0.2330738  0.72193979 0.87807463 0.06975745
 0.05673461 0.04998753]"
15,log_likelihood,789,0.2568385730065013,9120.284,"[0.19062399 0.50216492 0.04494015 0.07663808 0.04943958 0.50216492
 0.2613523  0.2613523 ]",0.09670896283303652,3607.93,"[0.06478827 0.19865345 0.04917759 0.05399481 0.04137611 0.11328311
 0.06304947 0.12683178]"
16,log_likelihood,789,0.11634186327871969,8813.574,"[0.4852774  0.04560209 0.07340289 0.04782701 0.05592077 0.05592077
 0.04578763 0.04578763]",0.10448195562304884,7884.53,"[0.43412402 0.04324045 0.0705349  0.0456609  0.04043017 0.04591748
 0.04434826 0.04405754]"
17,log_likelihood,789,0.1544993150551771,5354.1475,"[0.04513006 0.16968204 0.29480058 0.0626474  0.16968204 0.29480058
 0.04513006 0.05424635]",0.08157846233172893,3204.23,"[0.04268654 0.06909123 0.09076293 0.06201158 0.0693412  0.17642563
 0.04153964 0.04803289]"
18,log_likelihood,789,0.14138702089905672,7637.3037,"[0.09934012 0.09934012 0.06251979 0.05321175 0.42051168 0.06251979
 0.1947879  0.04746601]",0.11637468251219486,6095.98,"[0.04314464 0.07276815 0.06144171 0.072081   0.33564605 0.0531568
 0.17416431 0.04336488]"
19,log_likelihood,789,0.1531889470022239,5425.779,"[0.1696513  0.0516716  0.29874462 0.04533482 0.24874135 0.12378982
 0.12949493 0.05905472]",0.13572060821564577,5803.8,"[0.15287913 0.05036084 0.31955855 0.03881746 0.19283633 0.09229801
 0.09696492 0.05431361]"
20,log_likelihood,789,0.24570304034369853,8796.244,"[0.04426824 0.08554535 0.3780796  0.05590695 0.4843232  0.31955889
 0.06102886 0.3780796 ]",0.2796466162008662,9555.68,"[0.04219155 0.08214105 0.47152147 0.05423322 0.45589924 0.36183654
 0.06243555 0.52613792]"
1,log_likelihood,999,0.22927587462154847,3911.0212,"[0.21388383 0.21534172 0.21343023 0.21272973 0.21381598 0.19338891
 0.21255852 0.21084366]",0.13556314468698438,5191.61,"[0.09073926 0.04573743 0.05100559 0.06762167 0.28585123 0.24505876
 0.16115248 0.04970452]"
2,log_likelihood,999,0.1297345536477269,2894.0403,"[0.06375697 0.14582889 0.14851523 0.15934652 0.1479039  0.14944591
 0.09633827 0.04287428]",0.05232131940270543,1089.22,"[0.05869475 0.04727471 0.0374861  0.03974137 0.0599727  0.04142401
 0.05361765 0.04653635]"
3,log_likelihood,999,0.1994892080474406,5956.4517,"[0.04255727 0.25971245 0.04179137 0.0413353  0.09938128 0.32796358
 0.32666171 0.32755173]",0.23356805557236104,8796.24,"[0.04648405 0.432829   0.04721139 0.04075999 0.04056948 0.42051258
 0.48432298 0.20486589]"
4,log_likelihood,999,0.347740382639819,14719.701,"[0.3532205  0.34275546 0.06229351 0.05511246 0.8104701  0.07790511
 0.8104701  0.04490049]",0.2612262286228472,16549.64,"[0.12379136 0.06432301 0.06126717 0.05915781 0.91122695 0.07466607
 0.5709195  0.05558936]"
5,log_likelihood,999,0.27423254153637805,13879.442,"[0.06448361 0.76420526 0.07734634 0.05393566 0.76420526 0.18225464
 0.05522437 0.05492873]",0.1988438657839884,17792.84,"[0.04965882 0.97967782 0.05266456 0.07244384 0.12799025 0.06827468
 0.06310122 0.04839794]"
6,log_likelihood,999,0.6735248212201177,12351.152,"[0.19240032 0.68005726 0.68005726 0.68005726 0.68005726 0.68005726
 0.68005726 0.68005726]",0.595658322442418,17044.17,"[0.06562133 0.77881315 0.93845588 0.70853098 0.28774475 0.87984592
 0.59786983 0.1233239 ]"
7,log_likelihood,999,0.6453199177451859,11676.402,"[0.64290537 0.64290537 0.64290537 0.64290537 0.64290537 0.24505764
 0.64290537 0.64290537]",0.6409830348509694,18161.93,"[1.         0.54163847 0.23294606 0.13665012 0.84615402 0.13874627
 0.91350809 0.90386044]"
8,log_likelihood,999,0.4353703888400484,11747.539,"[0.64682217 0.64682217 0.2858506  0.09073952 0.19190319 0.04573768
 0.64682217 0.64682217]",0.3184771373438978,10354.6,"[0.5681753  0.21029924 0.19447052 0.06369312 0.20021165 0.04941435
 0.48554807 0.57012663]"
9,log_likelihood,999,0.36917506336128736,11152.828,"[0.0772162  0.61407726 0.61407726 0.61407726 0.61407726 0.05300165
 0.0510058  0.0772162 ]",0.30986067015998603,16893.76,"[0.06848116 0.82131359 0.11300891 0.13495867 0.93017427 0.06053376
 0.04391384 0.10619301]"
10,log_likelihood,999,0.2048373049646102,10845.52,"[0.04757579 0.16115254 0.19692863 0.59715677 0.19692863 0.1963015
 0.04970474 0.0605336 ]",0.15581259506963502,5574.4,"[0.04262708 0.10890087 0.21187231 0.26836025 0.30692773 0.10600801
 0.04993522 0.05114489]"
11,log_likelihood,999,0.277398495344261,10632.25,"[0.1946721  0.13502639 0.58541411 0.58541411 0.14571037 0.24016078
 0.10600753 0.0474595 ]",0.29393798509698676,12773.58,"[0.24130585 0.15963447 0.55474225 0.70331622 0.04450518 0.30373534
 0.10800449 0.04624509]"
12,log_likelihood,999,0.3269135694952069,10685.06,"[0.58832181 0.20633042 0.05583935 0.58832181 0.04981983 0.06762168
 0.58832181 0.25940002]",0.15363595941666944,6676.65,"[0.10332217 0.12779809 0.06201654 0.28451437 0.05828455 0.0610238
 0.06519296 0.36761787]"
